age,correction_end,correction_start,correction_time,cs_background,domain,education,explanation_answers,explanation_end,explanation_start,explanation_time,feedback_answers,gender,plan_corrected,plan_creation,planning_background,planning_end,planning_start,planning_time,problem,user_plan,user_plan_corrected,viz_type,attention1,attention2
26,1607641786,1607641388,398.1769266,yes,FALSE,gradschool,"{'q1_insights': 'user', 'q2_insights': 'I think I have moved the airplane from a hub location to a non hub location  And this is required precondition for moving airplane ', 'q3_insights': 'Yes  the required precondition for moving the airplane ', 'q5_insights': 'To make sure moving the airplane between hubs  source and destination ', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': True, 'Problem_error': False}, 'q7_insights': ['move-airplane'], 'q8_insights': []}",1607641363,1607641013,349.5262778,"{'q1': '4', 'q2': '5', 'q3': '3', 'q4': '5', 'q5': '4', 'q6': '4', 'q7': '4', 'q8': '4', 'q9': '2', 'q10': '4', 'q11': '2', 'q12': '1', 'q13': '3', 'attention_check': '1', 'q14': ''}",male,1,TRUE,no,1607640983,1607640602,381.0961404,TRUE,"[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",text,I am attentive,1
24,1607498476,1607498078,398.1193571,no,TRUE,gradschool,"{'q1_insights': 'user', 'q2_insights': ' I was unable to identify that the package was in location 3', 'q3_insights': 'Yes  Its missing the required initial state', 'q5_insights': 'Improve initial state', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': False, 'Problem_error': True}, 'q7_insights': [], 'q8_insights': []}",1607498017,1607497121,895.1522088,"{'q1': '5', 'q2': '5', 'q3': '5', 'q4': '4', 'q5': '5', 'q6': '5', 'q7': '1', 'q8': '5', 'q9': '2', 'q10': '5', 'q11': '4', 'q12': '5', 'q13': '3', 'attention_check': '1', 'q14': 'No'}",male,1,TRUE,no,1607497073,1607496617,455.9702947,FALSE,"[['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",text,I am attentive,1
26,1607579740,1607579346,394.9144034,no,TRUE,college,"{'q1_insights': 'wrong_info', 'q2_insights': 'According to the explanation  I began my plan in the wrong initial place  instead of location 1  it should ve began at location 3  city 3  From there  trucks can t move between cities  so it should ve been used an airplane instead of a truck  trucks can only move between locations inside the city   the package should be loaded in the location 3  city 2 and be moved through an airplane to lo city 1  location 1 and then load a truck and move to location 2 ', 'q3_insights': 'Yes  wrong goal state ', 'q5_insights': 'package1  location3  load the package on the airplane to go to location 1 in city1  then unload the airplane and load the truck2 and move the truck2 to location2 and unload there ', 'q_attention_insights': 'I am attentive ', 'q6_insights': {'Action_error': False, 'Problem_error': True}, 'q7_insights': [], 'q8_insights': ['package-loc']}",1607579311,1607578241,1069.763815,"{'q1': '5', 'q2': '4', 'q3': '5', 'q4': '3', 'q5': '4', 'q6': '4', 'q7': '2', 'q8': '5', 'q9': '3', 'q10': '3', 'q11': '3', 'q12': '4', 'q13': '2', 'attention_check': '1', 'q14': ''}",female,1,TRUE,no,1607578158,1607578042,116.6696529,FALSE,"[['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",viz,I am attentive ,1
20,1607641430,1607641065,364.8957644,yes,FALSE,other,"{'q1_insights': 'wrong_info', 'q2_insights': 'Rob didn t provide information about location2 and location3 being hubs', 'q3_insights': 'Yes  it was that there was no precondition provided about locations having to be hubs', 'q5_insights': 'Precnditions about locations being hubs have to be added', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': True, 'Problem_error': False}, 'q7_insights': ['move-airplane'], 'q8_insights': ['loc-3']}",1607641031,1607640588,442.8298764,"{'q1': '3', 'q2': '3', 'q3': '4', 'q4': '5', 'q5': '4', 'q6': '5', 'q7': '2', 'q8': '5', 'q9': '2', 'q10': '4', 'q11': '2', 'q12': '4', 'q13': '5', 'attention_check': '1', 'q14': 'Couldn t really find the is how precondition and how I could implement it'}",male,0,TRUE,no,1607640544,1607640377,166.8070266,TRUE,"[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location2'], ['unload-airplane', 'package1', 'airplane1', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location2'], ['unload-airplane', 'package1', 'airplane1', 'location2']]",text,I am attentive,1
25,1607496717,1607496376,340.6786332,yes,TRUE,gradschool,"{'q1_insights': 'wrong_info', 'q2_insights': 'The explanation doesn t make sense to me  to be honest  I don t see why we have to check location 3 ', 'q3_insights': 'Confused with the initial state problem  ', 'q5_insights': 'No idea', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': True, 'Problem_error': False}, 'q7_insights': [], 'q8_insights': []}",1607496361,1607495915,445.4636779,"{'q1': '4', 'q2': '4', 'q3': '4', 'q4': '4', 'q5': '4', 'q6': '4', 'q7': '1', 'q8': '4', 'q9': '3', 'q10': '2', 'q11': '1', 'q12': '4', 'q13': '3', 'attention_check': '1', 'q14': 'NA'}",male,1,TRUE,no,1607495853,1607495737,116.4870522,FALSE,"[['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",text,I am attentive,1
21,1607497246,1607496911,334.7874732,yes,TRUE,college,"{'q1_insights': 'missing_info', 'q2_insights': 'I guess there were no errors  I m pretty sure I followed the orders and as I can remember I couldn t define the initial state as well as the initial state presented is that the package 1 is on location 1 ', 'q3_insights': 'I can understand that the missing information was the one in which I define the initial state of the package', 'q5_insights': 'Define an initial state and verify on what point is the package ', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': False, 'Problem_error': True}, 'q7_insights': [], 'q8_insights': ['package-loc']}",1607496885,1607496253,632.6485114,"{'q1': '4', 'q2': '5', 'q3': '4', 'q4': '2', 'q5': '3', 'q6': '5', 'q7': '2', 'q8': '4', 'q9': '1', 'q10': '5', 'q11': '5', 'q12': '5', 'q13': '3', 'attention_check': '1', 'q14': 'On the correction part it should be useful to note what was wrong '}",male,1,TRUE,yes,1607496215,1607495765,450.4869125,FALSE,"[['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",text,I am attentive,1
31,1607578601,1607578278,322.7243621,no,TRUE,gradschool,"{'q1_insights': 'user', 'q2_insights': 'I needed to fly between the cities before moving trucks ', 'q3_insights': 'Yes I do', 'q5_insights': 'Need to fly between the cities using the airplane', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': False, 'Problem_error': True}, 'q7_insights': ['move-truck'], 'q8_insights': ['package-loc']}",1607578268,1607577893,374.7011733,"{'q1': '4', 'q2': '4', 'q3': '5', 'q4': '4', 'q5': '4', 'q6': '5', 'q7': '2', 'q8': '2', 'q9': '2', 'q10': '4', 'q11': '4', 'q12': '3', 'q13': '3', 'attention_check': '1', 'q14': 'Great Study '}",female,1,TRUE,no,1607577857,1607577336,520.2479913,FALSE,"[['load-truck', 'package1', 'truck2', 'location1'], ['unload-truck', 'package1', 'truck2', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",viz,I am attentive,1
31,1607495622,1607495305,317.3228309,no,TRUE,college,"{'q1_insights': 'wrong_info', 'q2_insights': 'the initial location should have been location3  not location1', 'q3_insights': 'yes  locations', 'q5_insights': 'redo the plan', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': False, 'Problem_error': True}, 'q7_insights': ['load-truck'], 'q8_insights': ['package-loc']}",1607495283,1607495077,205.7133572,"{'q1': '5', 'q2': '5', 'q3': '4', 'q4': '4', 'q5': '4', 'q6': '3', 'q7': '4', 'q8': '3', 'q9': '3', 'q10': '4', 'q11': '4', 'q12': '4', 'q13': '4', 'attention_check': '1', 'q14': 'no'}",male,1,TRUE,no,1607495046,1607494936,110.0779483,FALSE,"[['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",text,I am attentive,1
18,1607653625,1607653310,314.9738615,yes,FALSE,gradschool,"{'q1_insights': 'missing_info', 'q2_insights': 'I figured out that for some reason the graphical simulation indicates that a precondition required missing is that location 2 should be hub and location 2 is not hub   as the start state says   ', 'q3_insights': 'I think Rob didn t tell me that the destination location must be a hub in order to move the airplane', 'q5_insights': 'I should send the airplane to the  loc 1  that is a hub  then unload the package  reaload the package on the truck2 and move the truck2 to loc 2  Finally unload the package on loc 2 ', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': True, 'Problem_error': False}, 'q7_insights': ['move-airplane'], 'q8_insights': []}",1607653244,1607651196,2048.702607,"{'q1': '2', 'q2': '5', 'q3': '5', 'q4': '4', 'q5': '5', 'q6': '4', 'q7': '2', 'q8': '5', 'q9': '2', 'q10': '5', 'q11': '4', 'q12': '4', 'q13': '2', 'attention_check': '1', 'q14': 'no i think is fine like this   btw i m sorry for the time i had a problem with internet right while i was doing the study hopefully went all good '}",male,1,TRUE,no,1607650978,1607650644,333.6703081,TRUE,"[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location2'], ['unload-airplane', 'package1', 'airplane1', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",viz,I am attentive,1
19,1607650367,1607650054,313.9480126,yes,FALSE,college,"{'q1_insights': 'missing_info', 'q2_insights': 'Airplanes can only move to locations with a hub  but I was not aware of this when writing my initial plan  As a result  I had not checked for whether my plane could fly to the destination directly  which it would not have been able to ', 'q3_insights': 'Yes  the precondition that a location is a hub must be checked before attempting to call the move airplane method ', 'q5_insights': 'Check the locations of the city to see which one is a hub  Move the plane to the hub and unload the cargo there instead and use a truck to bring the cargo to the destination ', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': True, 'Problem_error': False}, 'q7_insights': ['move-airplane'], 'q8_insights': []}",1607650038,1607649539,498.7766356,"{'q1': '5', 'q2': '5', 'q3': '5', 'q4': '5', 'q5': '5', 'q6': '3', 'q7': '4', 'q8': '3', 'q9': '2', 'q10': '5', 'q11': '5', 'q12': '5', 'q13': '4', 'attention_check': '1', 'q14': ''}",male,1,TRUE,no,1607649500,1607649329,171.1582692,TRUE,"[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location2'], ['unload-airplane', 'package1', 'airplane1', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",viz,I am attentive,1
21,1607653948,1607653636,311.84535,no,FALSE,other,"{'q1_insights': 'wrong_info', 'q2_insights': 'My plan was load the airplane 1 with the package 1 in the location 3 this was the source location and then move de airplane1 with the package 1 to the location 2  destination location  because it was the goal destination of the package 1  but my plan was invalid because i missing the location 1  i needed move to the location 1  unload the airplane 1 and the load the truck 2 with the package 1and then move to the location 1 and unload the truck 2 to the package 1 arrive to de destination goal', 'q3_insights': 'He omitted about the hubs', 'q5_insights': 'I need to know why i am missing the location 2  if i need i get to the hub in the location 1 and then move to the location 2  The corrections that I need is pay attention in the citys and the hubs', 'q_attention_insights': 'I am attentive', 'q6_insights': {'Action_error': True, 'Problem_error': True}, 'q7_insights': ['unload-airplane'], 'q8_insights': ['loc-3', 'airplane-2', 'truck-2']}",1607653601,1607652166,1435.24119,"{'q1': '5', 'q2': '5', 'q3': '5', 'q4': '5', 'q5': '5', 'q6': '4', 'q7': '4', 'q8': '3', 'q9': '5', 'q10': '4', 'q11': '3', 'q12': '4', 'q13': '4', 'attention_check': '1', 'q14': 'Less complex system'}",female,1,TRUE,no,1607652113,1607650976,1137.005909,TRUE,"[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location2'], ['unload-airplane', 'package1', 'airplane1', 'location2']]","[['load-airplane', 'package1', 'airplane1', 'location3'], ['move-airplane', 'airplane1', 'location3', 'location1'], ['unload-airplane', 'package1', 'airplane1', 'location1'], ['load-truck', 'package1', 'truck2', 'location1'], ['move-truck', 'truck2', 'location1', 'location2', 'city1'], ['unload-truck', 'package1', 'truck2', 'location2']]",viz,I am attentive,1
